t_us,x_raw,y_raw,z_raw
1306376077,256,-61,54
1306378643,253,-62,55
1306379893,255,-55,59
1306381143,250,-54,64
1306382393,254,-64,60
1306383643,250,-59,53
1306384893,252,-61,59
1306386143,250,-64,54
1306387393,249,-65,53
1306388643,249,-63,55
1306389893,244,-61,57
1306391143,246,-64,56
1306392393,249,-64,57
1306393643,245,-58,56
1306394893,244,-62,56
1306396143,249,-61,56
1306397393,247,-61,56
1306398643,249,-58,56
1306399893,245,-57,51
1306401143,246,-59,52
1306402393,246,-58,54
1306403643,249,-60,52
1306404893,248,-61,50
1306406143,248,-62,56
1306407393,247,-64,52
1306408643,245,-58,54
1306411077,249,-62,52
1306412327,245,-55,59
1306413577,245,-58,49
1306414827,251,-61,49
1306416077,249,-58,56
1306417327,245,-58,55
1306418577,245,-61,54
1306419827,243,-62,55
1306421077,245,-58,51
1306422327,249,-61,54
1306423577,251,-61,53
1306424827,247,-61,51
1306426077,248,-65,52
1306427327,245,-59,52
1306428577,247,-60,57
1306429827,251,-61,53
1306431077,249,-61,51
1306432327,248,-61,53
1306433577,250,-57,56
1306434827,248,-60,55
1306436077,250,-61,50
1306437327,250,-60,56
1306438577,247,-60,52
1306439827,248,-60,51
1306441077,250,-59,51
1306443643,251,-61,52
1306444893,252,-58,59
1306446143,254,-54,59
1306447393,250,-59,52
1306448643,252,-57,58
1306449893,254,-56,53
1306451143,249,-59,56
1306452393,249,-59,54
1306453643,250,-60,52
1306454893,252,-62,54
1306456143,252,-58,50
1306457393,252,-59,49
1306458643,255,-58,57
1306459893,253,-57,49
1306461143,256,-62,53
1306462393,252,-57,55
1306463643,250,-58,50
1306464893,254,-56,53
1306466143,254,-55,48
1306467393,253,-56,57
1306468643,253,-58,49
1306469893,251,-60,58
1306471143,250,-62,57
1306472393,250,-56,52
1306473643,251,-59,54
1306476077,249,-61,56
1306477327,255,-56,58
1306478577,248,-58,56
1306479827,251,-56,57
1306481077,254,-56,61
1306482327,256,-58,57
1306483577,254,-59,53
1306484827,251,-58,55
1306486077,251,-59,51
1306487327,249,-57,54
1306488577,247,-55,57
1306489827,251,-60,55
1306491077,255,-62,49
1306492327,251,-54,56
1306493577,254,-62,52
1306494827,251,-60,50
1306496077,248,-60,54
1306497327,251,-63,55
1306498577,247,-57,54
1306499827,249,-62,52
1306501077,251,-61,55
1306502327,247,-62,53
1306503577,247,-63,52
1306504827,247,-61,57
1306506077,244,-63,56
1306508643,247,-63,56
1306509893,250,-62,61
1306511143,253,-54,57
1306512393,250,-60,60
1306513643,253,-59,57
1306514893,249,-60,60
1306516143,250,-58,53
1306517393,249,-63,56
1306518643,248,-59,59
1306519893,248,-60,57
1306521143,250,-62,53
1306522393,245,-61,55
1306523643,248,-59,53
1306524893,246,-61,56
1306526143,244,-57,56
1306527393,249,-62,53
1306528643,250,-63,55
1306529893,248,-64,53
1306531143,244,-62,52
1306532393,244,-65,58
1306533643,250,-62,58
1306534893,248,-61,50
1306536143,246,-61,55
1306537393,245,-61,52
1306538643,246,-62,56
1306541077,245,-63,55
1306542327,248,-57,55
1306543577,249,-60,55
1306544827,250,-59,54
1306546077,254,-59,59
1306547327,252,-56,56
1306548577,252,-61,55
1306549827,249,-58,53
1306551077,248,-61,50
1306552327,250,-63,55
1306553577,247,-63,53
1306554827,245,-61,50
1306556077,250,-63,52
1306557327,244,-61,54
1306558577,253,-63,58
1306559827,247,-60,55
1306561077,246,-63,52
1306562327,245,-61,55
1306563577,247,-63,60
1306564827,250,-61,60
1306566077,248,-62,58
1306567327,248,-61,51
1306568577,247,-61,55
1306569827,244,-63,57
1306571077,245,-63,56
1306573643,247,-62,55
1306574893,251,-60,58
1306576143,252,-63,61
1306577393,251,-60,60
1306578643,248,-56,58
1306579893,253,-61,60
1306581143,248,-60,55
1306582393,251,-63,56
1306583643,251,-61,51
1306584893,251,-61,53
1306586143,249,-59,52
1306587393,254,-59,58
1306588643,255,-58,58
1306589893,250,-62,63
1306591143,252,-62,60
1306592393,249,-61,55
1306593643,248,-60,52
1306594893,247,-61,57
1306596143,250,-59,60
1306597393,251,-62,58
1306598643,252,-64,54
1306599893,248,-61,55
1306601143,250,-59,54
1306602393,252,-60,54
1306603643,249,-63,57
1306606077,253,-61,56
1306607327,250,-61,67
1306608577,251,-62,53
1306609827,253,-61,56
1306611077,252,-58,57
1306612327,254,-59,63
1306613577,252,-59,55
1306614827,251,-63,53
1306616077,250,-61,58
1306617327,249,-57,51
1306618577,248,-60,52
1306619827,249,-59,54
1306621077,244,-57,53
1306622327,248,-58,53
1306623577,250,-59,51
1306624827,247,-58,56
1306626077,250,-61,60
1306627327,247,-62,60
1306628577,252,-61,56
1306629827,248,-58,55
1306631077,250,-59,56
1306632327,250,-59,57
1306633577,252,-63,56
1306634827,248,-62,60
1306636077,248,-61,56
1306638643,252,-59,57
1306639893,250,-57,58
1306641143,249,-59,59
1306642393,253,-56,57
1306643643,247,-59,58
1306644893,250,-60,57
1306646143,248,-58,55
1306647393,249,-61,56
1306648643,247,-58,59
1306649893,250,-58,50
1306651143,250,-58,58
1306652393,248,-60,56
1306653643,249,-61,54
1306654893,249,-58,53
1306656143,248,-57,53
1306657393,246,-58,56
1306658643,249,-58,59
1306659893,248,-62,52
1306661143,249,-60,58
1306662393,247,-59,53
1306663643,249,-57,58
1306664893,247,-60,56
1306666143,247,-60,57
1306667393,248,-61,59
1306668643,244,-60,55
1306671077,251,-60,57
1306672327,254,-60,61
1306673577,251,-60,60
1306674827,252,-58,56
1306676077,251,-59,61
1306677327,254,-53,61
1306678577,252,-61,56
1306679827,249,-57,57
1306681077,251,-60,57
1306682327,246,-60,56
1306683577,244,-61,55
1306684827,245,-62,52
1306686077,248,-57,55
1306687327,248,-62,57
1306688577,250,-60,54
1306689827,249,-56,52
1306691077,249,-63,57
1306692327,249,-60,53
1306693577,249,-56,52
1306694827,253,-58,59
1306696077,247,-58,58
1306697327,249,-58,53
1306698577,250,-63,51
1306699827,250,-59,54
1306701077,252,-58,51
1306703643,251,-60,51
1306704893,253,-54,54
1306706143,249,-53,50
1306707393,250,-57,48
1306708643,251,-57,50
1306709893,249,-55,58
1306711143,246,-56,55
1306712393,242,-57,57
1306713643,244,-60,58
1306714893,249,-62,61
1306716143,252,-66,58
1306717393,249,-65,57
1306718643,251,-64,58
1306719893,249,-64,59
1306721143,252,-61,62
1306722393,249,-59,59
1306723643,252,-63,53
1306724893,249,-61,60
1306726143,248,-59,53
1306727393,249,-59,57
1306728643,252,-60,58
1306729893,245,-55,54
1306731143,249,-59,58
1306732393,254,-56,50
1306733643,252,-54,51
1306736077,249,-57,53
1306737327,250,-57,49
1306738577,249,-59,54
1306739827,252,-56,52
1306741077,251,-58,52
1306742327,246,-59,53
1306743577,252,-60,55
1306744827,249,-60,55
1306746077,249,-63,52
1306747327,251,-64,56
1306748577,252,-64,59
1306749827,248,-60,52
1306751077,245,-64,58
1306752327,253,-61,52
1306753577,250,-62,57
1306754827,250,-62,56
1306756077,249,-57,51
1306757327,249,-61,57
1306758577,247,-58,55
1306759827,250,-56,51
1306761077,248,-58,52
1306762327,246,-59,54
1306763577,249,-61,53
1306764827,245,-60,51
1306766077,252,-62,52
1306768486,250,-56,52
1306769736,252,-57,55
1306770986,248,-59,57
1306772236,252,-56,50
1306773486,253,-58,59
1306774736,254,-55,60
1306775986,250,-60,54
1306777236,249,-61,54
1306778486,247,-59,53
1306779736,249,-60,58
1306780986,249,-59,52
1306782236,248,-55,52
1306783486,249,-58,54
1306784736,252,-59,50
1306785986,250,-62,55
1306787236,250,-58,55
1306788486,248,-60,49
1306789736,251,-53,53
1306790986,248,-56,54
1306792236,247,-60,52
1306793486,253,-60,49
1306794736,247,-56,52
1306795986,249,-59,49
1306797236,248,-56,49
1306798486,249,-59,56
1306801020,250,-63,55
1306802270,249,-61,50
1306803520,252,-60,54
1306804770,248,-54,57
1306806020,250,-60,52
1306807270,252,-61,60
1306808520,247,-60,54
1306809770,248,-60,55
1306811020,250,-60,53
1306812270,248,-60,55
1306813520,246,-62,50
1306814770,249,-56,54
1306816020,247,-57,53
1306817270,249,-59,52
1306818520,252,-58,57
1306819770,252,-56,47
1306821020,248,-60,54
1306822270,246,-55,47
1306823520,251,-63,50
1306824770,247,-58,54
1306826020,252,-54,49
1306827270,250,-57,49
1306828520,247,-56,52
1306829770,247,-59,53
1306831020,249,-58,50
1306833613,250,-59,56
1306834863,251,-57,54
1306836113,249,-56,58
1306837363,252,-57,52
1306838613,252,-59,57
1306839863,253,-55,54
1306841113,251,-59,53
1306842363,251,-58,52
1306843613,248,-58,55
1306844863,249,-58,47
1306846113,247,-57,50
1306847363,251,-58,49
1306848613,252,-57,52
1306849863,250,-57,50
1306851113,255,-60,58
1306852363,252,-62,49
1306853613,248,-60,52
1306854863,248,-58,52
1306856113,251,-58,51
1306857363,250,-60,61
1306858613,250,-59,53
1306859863,250,-57,57
1306861113,249,-61,58
1306862363,252,-59,52
1306863613,252,-60,47
1306866077,251,-60,56
1306867327,254,-59,56
1306868577,252,-57,53
1306869827,255,-56,50
1306871077,251,-55,55
1306872327,253,-58,57
1306873577,252,-59,58
1306874827,249,-59,50
1306876077,253,-56,52
1306877327,250,-60,54
1306878577,249,-59,51
1306879827,250,-61,48
1306881077,249,-59,54
1306882327,250,-60,55
1306883577,245,-55,58
1306884827,250,-57,54
1306886077,250,-60,59
1306887327,254,-58,58
1306888577,254,-60,57
1306889827,251,-62,53
1306891077,254,-60,54
1306892327,255,-58,55
1306893577,251,-60,51
1306894827,250,-60,53
1306896077,254,-58,52
1306898486,252,-60,54
1306899736,253,-55,54
1306900986,253,-56,56
1306902236,254,-59,52
1306903486,253,-55,56
1306904736,249,-51,53
1306905986,251,-57,53
1306907236,251,-60,51
1306908486,249,-61,50
1306909736,250,-60,53
1306910986,243,-60,53
1306912236,246,-60,56
1306913486,246,-60,56
1306914736,248,-62,55
1306915986,248,-59,57
1306917236,249,-64,53
1306918486,247,-61,49
1306919736,250,-60,54
1306920986,249,-63,54
1306922236,248,-60,53
1306923486,250,-59,53
1306924736,245,-59,52
1306925986,248,-57,53
1306927236,249,-56,52
1306928486,250,-60,53
1306931020,251,-60,54
1306932270,252,-59,53
1306933520,255,-60,53
1306934770,246,-58,57
1306936020,249,-59,54
1306937270,248,-58,54
1306938520,249,-58,51
1306939770,248,-58,53
1306941020,249,-59,54
1306942270,251,-61,54
1306943520,251,-59,57
1306944770,249,-60,52
1306946020,249,-59,51
1306947270,248,-59,51
1306948520,249,-58,45
1306949770,252,-58,56
1306951020,249,-55,52
1306952270,250,-60,56
1306953520,247,-61,54
1306954770,251,-62,53
1306956020,247,-61,53
1306957270,248,-55,49
1306958520,246,-59,54
1306959770,250,-58,50
1306961020,254,-59,48
1306963613,245,-57,53
1306964863,253,-59,52
1306966113,252,-54,57
1306967363,249,-56,60
1306968613,249,-54,56
1306969863,247,-51,52
1306971113,251,-58,55
1306972363,249,-57,53
1306973613,251,-56,54
1306974863,250,-60,49
1306976113,251,-56,61
1306977363,247,-55,54
1306978613,251,-60,54
1306979863,252,-62,57
1306981113,248,-59,53
1306982363,250,-58,53
1306983613,250,-56,56
1306984863,250,-58,53
1306986113,251,-59,50
1306987363,251,-56,52
1306988613,251,-57,54
1306989863,251,-60,54
1306991113,248,-57,57
1306992363,250,-60,50
1306993613,249,-60,52
1306996107,251,-60,55
1306997357,252,-56,54
1306998607,249,-55,54
1306999857,253,-54,53
1307001107,253,-56,54
1307002357,253,-54,55
1307003607,250,-57,50
1307004857,250,-57,53
1307006107,249,-53,52
1307007357,253,-62,54
1307008607,247,-57,50
1307009857,250,-60,56
1307011107,249,-57,50
1307012357,247,-57,53
1307013607,249,-59,57
1307014857,250,-61,51
1307016107,249,-59,54
1307017357,245,-59,53
1307018607,252,-60,52
1307019857,250,-60,60
1307021107,250,-62,52
1307022357,252,-57,53
1307023607,249,-57,60
1307024857,250,-60,50
1307026107,252,-59,55
1307028486,251,-60,53
1307029736,252,-58,57
1307030986,251,-57,58
1307032236,254,-57,59
1307033486,251,-53,55
1307034736,252,-55,55
1307035986,254,-58,53
1307037236,253,-60,53
1307038486,251,-58,55
1307039736,253,-63,52
1307040986,252,-64,56
1307042236,247,-61,56
1307043486,247,-61,55
1307044736,251,-63,57
1307045986,249,-61,55
1307047236,253,-64,56
1307048486,249,-59,52
1307049736,251,-59,51
1307050986,252,-63,54
1307052236,251,-59,59
1307053486,251,-60,53
1307054736,249,-61,57
1307055986,250,-64,52
1307057236,255,-60,54
1307058486,251,-63,52
1307061020,252,-61,57
1307062270,253,-59,57
1307063520,254,-56,53
1307064770,255,-59,57
1307066020,252,-59,59
1307067270,252,-57,57
1307068520,250,-58,57
1307069770,249,-62,58
1307071020,250,-60,59
1307072270,250,-62,52
1307073520,247,-58,57
1307074770,249,-64,54
1307076020,247,-61,55
1307077270,248,-61,58
1307078520,252,-61,58
1307079770,249,-55,56
1307081020,252,-64,57
1307082270,253,-62,58
1307083520,250,-63,55
1307084770,246,-63,51
1307086020,251,-59,55
1307087270,248,-62,52
1307088520,247,-59,57
1307089770,249,-61,54
1307091020,250,-61,56
1307093613,247,-59,57
1307094863,254,-58,55
1307096113,252,-58,55
1307097363,251,-59,53
1307098613,253,-60,59
1307099863,254,-55,60
1307101113,250,-59,54
1307102363,252,-62,56
1307103613,251,-61,55
1307104863,249,-60,49
1307106113,248,-63,56
1307107363,251,-61,53
1307108613,251,-62,58
1307109863,249,-59,55
1307111113,251,-59,60
1307112363,251,-62,62
1307113613,249,-59,54
1307114863,252,-59,54
1307116113,253,-59,52
1307117363,252,-60,55
1307118613,254,-58,53
1307119863,247,-62,55
1307121113,252,-61,54
1307122363,251,-55,54
1307123613,250,-61,54
1307126107,250,-60,55
1307127357,251,-59,56
1307128607,253,-61,57
1307129857,252,-56,57
1307131107,251,-54,54
1307132357,254,-58,59
1307133607,251,-58,55
1307134857,253,-61,55
1307136107,253,-56,53
1307137357,250,-55,53
1307138607,249,-58,49
1307139857,249,-61,49
1307141107,252,-60,60
1307142357,251,-61,54
1307143607,251,-58,58
1307144857,250,-57,55
1307146107,254,-62,55
1307147357,248,-59,58
1307148607,251,-59,51
1307149857,248,-58,47
1307151107,252,-58,53
1307152357,248,-58,59
1307153607,249,-58,52
1307154857,248,-60,57
1307156107,248,-56,56
1307158486,250,-56,57
1307159736,249,-52,54
1307160986,252,-55,56
1307162236,251,-55,54
1307163486,255,-52,55
1307164736,259,-56,57
1307165986,252,-57,48
1307167236,249,-57,52
1307168486,253,-57,47
1307169736,248,-57,55
1307170986,248,-59,53
1307172236,252,-54,46
1307173486,248,-56,56
1307174736,252,-63,56
1307175986,253,-57,57
1307177236,247,-58,59
1307178486,247,-60,56
1307179736,246,-61,52
1307180986,245,-61,54
1307182236,244,-59,55
1307183486,248,-60,57
1307184736,246,-59,58
1307185986,248,-60,53
1307187236,243,-60,53
1307188486,251,-60,53
1307191020,249,-59,52
1307192270,249,-52,48
1307193520,256,-57,52
1307194770,255,-57,55
1307196020,252,-61,55
1307197270,250,-56,51
1307198520,249,-56,48
1307199770,251,-60,51
1307201020,248,-59,52
1307202270,255,-58,53
1307203520,253,-61,49
1307204770,253,-58,53
1307206020,250,-57,50
1307207270,250,-55,53
1307208520,252,-54,54
1307209770,246,-62,55
1307211020,249,-59,50
1307212270,246,-60,55
1307213520,247,-57,58
1307214770,251,-58,56
1307216020,251,-58,57
1307217270,251,-59,54
1307218520,250,-60,55
1307219770,253,-58,55
1307221020,247,-56,59
1307223455,249,-57,53
1307224705,254,-59,58
1307225955,255,-54,50
1307227205,251,-53,53
1307228455,250,-55,52
1307229705,250,-48,52
1307230955,249,-58,52
1307232205,251,-56,52
1307233455,250,-59,52
1307234705,249,-60,55
1307235955,250,-57,50
1307237205,250,-57,54
1307238455,250,-57,57
1307239705,249,-57,53
1307240955,248,-55,57
1307242205,248,-59,55
1307243455,250,-59,51
1307244705,244,-54,51
1307245955,249,-56,52
1307247205,247,-57,52
1307248455,250,-55,58
1307249705,248,-60,54
1307250955,247,-62,55
1307252205,250,-53,51
1307253455,249,-59,56
1307255952,250,-64,49
1307257202,253,-58,59
1307258452,245,-57,59
1307259702,251,-58,57
1307260952,252,-56,50
1307262202,249,-56,59
1307263452,247,-59,55
1307264702,245,-59,55
1307265952,248,-60,53
1307267202,248,-56,56
1307268452,247,-58,57
1307269702,246,-63,51
1307270952,251,-64,55
1307272202,251,-62,56
1307273452,246,-55,52
1307274702,246,-56,51
1307275952,249,-57,59
1307277202,249,-58,57
1307278452,250,-59,58
1307279702,248,-59,60
1307280952,248,-56,53
1307282202,248,-59,51
1307283452,251,-61,50
1307284702,249,-57,51
1307285952,249,-58,52
1307288524,251,-56,51
1307289774,253,-58,55
1307291024,254,-55,58
1307292274,249,-54,51
1307293524,252,-55,51
1307294774,252,-60,56
1307296024,250,-56,55
1307297274,249,-59,52
1307298524,250,-56,58
1307299774,248,-57,55
1307301024,247,-57,55
1307302274,251,-54,58
1307303524,253,-59,57
1307304774,252,-58,55
1307306024,251,-60,56
1307307274,246,-56,55
1307308524,254,-61,55
1307309774,251,-59,51
1307311024,254,-56,51
1307312274,253,-57,56
1307313524,251,-58,51
1307314774,252,-57,56
1307316024,252,-62,53
1307317274,252,-61,55
1307318524,253,-61,56
1307320989,249,-60,55
1307322239,254,-57,59
1307323489,251,-56,53
1307324739,252,-55,54
1307325989,250,-56,57
1307327239,253,-55,59
1307328489,251,-61,54
1307329739,249,-58,57
1307330989,249,-59,55
1307332239,250,-63,54
1307333489,247,-58,55
1307334739,248,-57,54
1307335989,246,-60,58
1307337239,253,-60,52
1307338489,253,-57,56
1307339739,250,-57,52
1307340989,248,-59,59
1307342239,253,-57,56
1307343489,252,-60,54
1307344739,250,-56,50
1307345989,250,-56,55
1307347239,248,-57,54
1307348489,245,-58,54
1307349739,249,-59,55
1307350989,247,-59,54
1307353455,246,-60,55
1307354705,250,-57,57
1307355955,246,-55,56
1307357205,246,-55,56
1307358455,250,-59,57
1307359705,246,-55,54
1307360955,248,-58,53
1307362205,248,-62,53
1307363455,248,-61,56
1307364705,249,-59,47
1307365955,248,-61,51
1307367205,245,-59,55
1307368455,246,-60,56
1307369705,244,-60,53
1307370955,247,-58,58
1307372205,249,-62,53
1307373455,248,-58,56
1307374705,249,-58,53
1307375955,247,-60,56
1307377205,244,-54,55
1307378455,244,-54,59
1307379705,246,-60,53
1307380955,244,-58,54
1307382205,245,-60,53
1307383455,245,-56,56
1307386052,249,-56,52
1307387302,248,-55,50
1307388552,250,-58,56
1307389802,248,-56,58
1307391052,251,-58,52
1307392302,253,-56,52
1307393552,247,-59,51
1307394802,248,-56,51
1307396052,247,-55,56
1307397302,249,-59,50
1307398552,250,-55,54
1307399802,252,-58,55
1307401052,250,-58,55
1307402302,249,-58,56
1307403552,248,-58,60
1307404802,246,-58,55
1307406052,246,-58,52
1307407302,245,-58,51
1307408552,246,-56,54
1307409802,249,-57,53
1307411052,247,-58,53
1307412302,250,-62,51
1307413552,251,-57,59
1307414802,249,-57,56
1307416052,247,-60,55
1307418524,246,-57,55
1307419774,252,-56,56
1307421024,252,-55,53
1307422274,249,-54,54
1307423524,250,-56,58
1307424774,252,-57,60
1307426024,247,-57,52
1307427274,249,-57,55
1307428524,248,-53,56
1307429774,252,-57,53
1307431024,249,-59,59
1307432274,250,-56,53
1307433524,252,-58,54
1307434774,247,-57,57
1307436024,252,-54,53
1307437274,253,-59,55
1307438524,253,-59,58
1307439774,252,-55,57
1307441024,249,-60,53
1307442274,251,-60,57
1307443524,250,-57,59
1307444774,247,-59,58
1307446024,246,-59,50
1307447274,247,-55,56
1307448524,249,-59,61
1307451077,247,-57,55
1307452327,252,-58,61
1307453577,247,-57,57
1307454827,252,-55,58
1307456077,247,-54,57
1307457327,250,-57,61
1307458577,251,-58,55
1307459827,252,-57,55
1307461077,252,-57,52
1307462327,252,-55,53
1307463577,250,-56,55
1307464827,246,-56,56
1307466077,254,-56,53
1307467327,250,-56,55
1307468577,255,-58,55
1307469827,252,-58,53
1307471077,250,-56,53
1307472327,254,-58,59
1307473577,250,-58,53
1307474827,251,-57,52
1307476077,251,-57,56
1307477327,249,-59,56
1307478577,253,-56,60
1307479827,250,-54,52
1307481077,249,-58,52
1307483486,251,-58,53
1307484736,252,-55,62
1307485986,250,-57,56
1307487236,254,-52,55
1307488486,251,-51,51
1307489736,254,-55,50
1307490986,254,-57,53
1307492236,252,-56,55
1307493486,253,-56,55
1307494736,252,-56,59
1307495986,248,-57,58
1307497236,252,-57,58
1307498486,255,-63,56
1307499736,252,-56,57
1307500986,254,-58,56
1307502236,254,-55,55
1307503486,252,-56,55
1307504736,253,-59,55
1307505986,256,-56,56
1307507236,252,-57,56
1307508486,252,-59,54
1307509736,251,-58,52
1307510986,248,-61,58
1307512236,248,-59,54
1307513486,247,-55,56
1307516020,249,-61,54
1307517270,253,-57,56
1307518520,249,-51,57
1307519770,245,-55,56
1307521020,247,-57,56
1307522270,250,-57,58
1307523520,245,-58,54
1307524770,246,-59,52
1307526020,247,-61,54
1307527270,245,-56,50
1307528520,242,-55,51
1307529770,244,-55,52
1307531020,247,-53,56
1307532270,245,-58,55
1307533520,248,-57,49
1307534770,249,-56,49
1307536020,245,-56,46
1307537270,247,-61,50
1307538520,245,-60,52
1307539770,248,-55,53
1307541020,243,-58,55
1307542270,244,-60,48
1307543520,245,-62,53
1307544770,245,-56,55
1307546020,244,-60,58
1307548455,245,-59,53
1307549705,249,-55,52
1307550955,248,-52,53
1307552205,243,-53,51
1307553455,244,-56,51
1307554705,243,-53,55
1307555955,246,-56,52
1307557205,245,-57,51
1307558455,246,-57,53
1307559705,247,-56,54
1307560955,248,-59,53
1307562205,247,-56,50
1307563455,245,-58,49
1307564705,246,-57,51
1307565955,245,-53,47
1307567205,246,-57,56
1307568455,245,-55,52
1307569705,248,-59,56
1307570955,250,-59,57
1307572205,248,-58,54
1307573455,248,-57,53
1307574705,254,-55,57
1307575955,251,-59,53
1307577205,248,-54,53
1307578455,251,-59,54
1307581052,250,-60,51
1307582302,255,-53,51
1307583552,254,-55,57
1307584802,253,-57,53
1307586052,251,-52,56
1307587302,252,-54,55
1307588552,254,-56,55
1307589802,255,-58,55
1307591052,254,-56,55
1307592302,247,-54,50
1307593552,249,-58,53
1307594802,249,-58,56
1307596052,253,-55,55
1307597302,250,-55,52
1307598552,253,-57,57
1307599802,250,-57,57
1307601052,250,-57,53
1307602302,246,-59,53
1307603552,253,-59,51
1307604802,254,-57,52
1307606052,249,-58,55
1307607302,250,-60,55
1307608552,247,-61,54
1307609802,248,-57,56
1307611052,250,-55,58
1307613524,251,-58,57
1307614774,255,-58,58
1307616024,251,-59,58
1307617274,251,-55,57
1307618524,252,-53,61
1307619774,253,-60,56
1307621024,253,-55,58
1307622274,251,-59,55
1307623524,251,-57,55
1307624774,246,-59,56
1307626024,251,-61,53
1307627274,248,-60,53
1307628524,251,-58,57
1307629774,250,-59,57
1307631024,244,-59,56
1307632274,245,-59,58
1307633524,245,-59,54
1307634774,246,-59,55
1307636024,246,-56,49
1307637274,252,-56,57
1307638524,246,-55,54
1307639774,249,-58,55
1307641024,250,-61,55
1307642274,249,-58,56
1307643524,250,-61,56
1307645989,249,-54,54
1307647239,254,-55,59
1307648489,247,-54,60
1307649739,248,-57,57
1307650989,246,-52,56
1307652239,250,-55,59
1307653489,248,-58,56
1307654739,250,-61,56
1307655989,249,-59,55
1307657239,248,-58,54
1307658489,247,-57,62
1307659739,248,-56,55
1307660989,245,-57,55
1307662239,251,-59,54
1307663489,246,-60,60
1307664739,248,-54,49
1307665989,246,-60,54
1307667239,247,-61,55
1307668489,243,-58,58
1307669739,245,-61,57
1307670989,251,-63,57
1307672239,246,-59,57
1307673489,252,-61,58
1307674739,250,-62,52
1307675989,247,-59,58
1307678550,247,-61,58
1307679800,249,-56,55
1307681050,246,-55,57
1307682300,251,-58,54
1307683550,252,-55,51
1307684800,248,-58,61
1307686050,245,-60,54
1307687300,248,-57,57
1307688550,250,-57,57
1307689800,251,-58,60
1307691050,249,-54,52
1307692300,246,-61,59
1307693550,246,-58,53
1307694800,246,-61,52
1307696050,249,-60,53
1307697300,249,-59,57
1307698550,249,-59,55
1307699800,252,-60,53
1307701050,254,-58,53
1307702300,252,-60,61
1307703550,251,-60,54
1307704800,252,-55,58
1307706050,251,-61,55
1307707300,249,-55,50
1307708550,251,-57,55
1307711052,251,-57,56
1307712302,253,-58,57
1307713552,254,-57,51
1307714802,255,-55,59
1307716052,253,-58,58
1307717302,250,-55,55
1307718552,251,-59,59
1307719802,249,-59,57
1307721052,249,-58,58
1307722302,247,-59,57
1307723552,246,-54,55
1307724802,251,-59,55
1307726052,247,-51,55
1307727302,247,-55,54
1307728552,252,-59,56
1307729802,248,-56,54
1307731052,251,-56,57
1307732302,252,-57,58
1307733552,250,-58,57
1307734802,251,-59,53
1307736052,254,-60,56
1307737302,254,-58,52
1307738552,256,-54,55
1307739802,257,-57,54
1307741052,252,-59,54
1307743524,254,-54,57
1307744774,255,-54,55
1307746024,254,-55,50
1307747274,255,-58,60
1307748524,248,-57,54
1307749774,251,-58,55
1307751024,251,-60,55
1307752274,249,-62,57
1307753524,249,-55,57
1307754774,251,-61,58
1307756024,245,-62,57
1307757274,251,-59,60
1307758524,253,-58,58
1307759774,254,-59,55
1307761024,249,-55,55
1307762274,250,-56,56
1307763524,252,-59,54
1307764774,253,-55,52
1307766024,250,-58,56
1307767274,254,-53,54
1307768524,252,-54,52
1307769774,253,-56,51
1307771024,251,-54,60
1307772274,252,-57,56
1307773524,254,-57,55
1307775989,251,-56,52
1307777239,250,-50,56
1307778489,250,-53,54
1307779739,248,-50,54
1307780989,249,-55,55
1307782239,247,-55,54
1307783489,250,-62,54
1307784739,246,-59,54
1307785989,249,-59,55
1307787239,245,-58,58
1307788489,249,-63,53
1307789739,252,-57,52
1307790989,246,-60,55
1307792239,250,-56,53
1307793489,243,-60,59
1307794739,251,-56,53
1307795989,249,-55,54
1307797239,250,-58,57
1307798489,253,-60,59
1307799739,253,-59,53
1307800989,252,-58,53
1307802239,251,-59,57
1307803489,252,-59,53
1307804739,251,-55,55
1307805989,250,-55,62
1307808455,251,-58,57
1307809705,254,-51,52
1307810955,253,-53,54
1307812205,253,-58,60
1307813455,252,-56,57
1307814705,255,-58,58
1307815955,249,-56,57
1307817205,251,-59,57
1307818455,249,-61,56
1307819705,248,-58,57
1307820955,252,-58,57
1307822205,251,-61,50
1307823455,248,-60,53
1307824705,249,-56,59
1307825955,248,-57,54
1307827205,246,-61,50
1307828455,248,-61,59
1307829705,248,-58,57
1307830955,248,-58,53
1307832205,246,-58,59
1307833455,248,-60,54
1307834705,250,-58,57
1307835955,248,-59,56
1307837205,248,-59,58
1307838455,250,-61,55
1307840952,252,-61,56
1307842202,255,-59,55
1307843452,249,-56,62
1307844702,251,-57,57
1307845952,248,-55,60
1307847202,254,-55,58
1307848452,251,-58,54
1307849702,254,-60,52
1307850952,250,-56,59
1307852202,246,-56,53
1307853452,244,-59,52
1307854702,250,-60,53
1307855952,250,-57,53
1307857202,251,-58,55
1307858452,251,-58,54
1307859702,251,-61,53
1307860952,248,-55,53
1307862202,252,-58,58
1307863452,248,-55,56
1307864702,250,-59,58
1307865952,252,-59,53
1307867202,253,-62,55
1307868452,252,-62,61
1307869702,253,-63,57
1307870952,249,-58,58
1307873524,251,-59,55
1307874774,254,-56,57
1307876024,254,-55,53
1307877274,252,-56,62
1307878524,253,-55,51
1307879774,251,-53,58
1307881024,251,-59,54
1307882274,250,-56,54
1307883524,249,-59,54
1307884774,250,-55,54
1307886024,248,-60,54
1307887274,250,-56,55
1307888524,252,-58,58
1307889774,251,-61,52
